OrderID,OrderDate,OrderDate,CustomerID,CustomerName,Region,Country,SalesChannel,ProductCategory,Product,Quantity,UnitPrice,GrossSales,DiscountPct,DiscountAmount,NetSales,ShippingCost,TaxRate,TaxAmount,TotalAmount,PaymentMethod,OrderStatus,SalesRep,CustomerRating,IsReturningCustomer
ORD-100344,22-Apr-24,4/22/2024,CUST-3678,Mary Jackson,North America,Mexico,Marketplace - Amazon,Furniture,Filing Cabinet,10,45.98,459.8,0,0,459.8,0.5,0.19,87.36,547.66,Credit Card,Processing,A. Chen,5,TRUE
ORD-112439,14-Mar-23,3/14/2023,CUST-1853,Patricia Martinez,North America,USA,Website,Clothing,Cotton T-Shirt,10,818.06,8180.6,0.2,1636.12,6544.48,5.85,0.19,1243.45,7793.78,Cash on Delivery,Delivered,M. Okafor,2,TRUE
ORD-107402,28-Dec-23,12/28/2023,CUST-1828,Susan Martinez,Oceania,New Zealand,Mobile App,Sports & Outdoors,Dumbbell Set 20kg,4,83.68,334.72,0,0,334.72,2.52,0.05,16.74,353.98,Gift Card,Delivered,M. Okafor,3,FALSE
ORD-114593,4-Nov-23,11/4/2023,CUST-4461,John Kumar,Asia,China,Website,Toys & Games,Board Game Classic,12,239.16,2869.92,0,0,2869.92,16.65,0.085,243.94,3130.51,Credit Card,Delivered,N/A,3,TRUE
ORD-110965,10-Mar-23,3/10/2023,CUST-1003,Olivia Costa,Oceania,New Zealand,Retail Store,Electronics,Mechanical Keyboard,12,403.63,4843.56,0,0,4843.56,28.91,0.19,920.28,5792.75,Gift Card,Delivered,M. Okafor,5,FALSE
ORD-105825,5-Sep-24,9/5/2024,CUST-2452,Noah Muller,Africa,Nigeria,Website,Toys & Games,Action Figure,3,608.6,1825.8,0.05,91.29,1734.51,5.26,0.07,121.42,1861.19,Bank Transfer,Delivered,L. Novak,5,TRUE
ORD-112982,13-Jul-23,7/13/2023,CUST-2816,Wei Brown,Oceania,Australia,Marketplace - Amazon,Toys & Games,Remote Control Car,10,46.12,461.2,0.1,46.12,415.08,11.43,0.05,20.75,447.26,Debit Card,Delivered,S. Patel,2,TRUE
ORD-103117,9-Oct-25,10/9/2025,CUST-2698,Mohammed Johnson,Oceania,New Zealand,Mobile App,Home & Kitchen,Non-Stick Pan Set,2,896.18,1792.36,0.15,268.85,1523.51,12.94,0.2,304.7,1841.15,Debit Card,Delivered,A. Chen,1,FALSE
ORD-112723,15-May-25,5/15/2025,CUST-4684,Emma Miller,Oceania,Australia,Marketplace - Amazon,Books,Children's Storybook,10,277.56,2775.6,0,0,2775.6,22.85,0.1,277.56,3076.01,Gift Card,Delivered,K. Tanaka,5,FALSE
ORD-109184,21-Mar-24,3/21/2024,CUST-3959,Mohammed Johnson,Oceania,New Zealand,Marketplace - Amazon,Books,Self-Help Guide,12,817.73,9812.76,0.25,2453.19,7359.57,2.74,0.19,1398.32,8760.63,PayPal,Delivered,A. Chen,1,TRUE
ORD-111972,6-Oct-24,10/6/2024,CUST-2564,James Thomas,Europe,Netherlands,Mobile App,Home & Kitchen,Coffee Maker,11,433.45,4767.95,0,0,4767.95,26.09,0.05,238.4,5032.44,Bank Transfer,Delivered,J. Rivera,0,FALSE
ORD-106985,17-Jul-25,7/17/2025,CUST-1253,Liam Thomas,Europe,Spain,Retail Store,Sports & Outdoors,Dumbbell Set 20kg,5,553.56,2767.8,0.25,691.95,2075.85,28.01,0.05,103.79,2207.65,Debit Card,Returned,M. Okafor,5,TRUE
ORD-107359,17-Jan-25,1/17/2025,CUST-3450,James Lee,Europe,Italy,Marketplace - Amazon,Home & Kitchen,Coffee Maker,9,788.94,7100.46,0.25,1775.12,5325.34,22.69,0.05,266.27,5614.3,Credit Card,Delivered,L. Novak,0,FALSE
ORD-112665,16-Dec-25,12/16/2025,CUST-1358,Sarah Rodriguez,Oceania,New Zealand,Website,Toys & Games,Action Figure,1,615.31,615.31,0.2,123.06,492.25,32.01,0.05,24.61,548.87,Gift Card,Returned,T. Andersson,1,TRUE
ORD-107442,21-Aug-25,8/21/2025,CUST-1998,Robert Lee,Europe,France,Marketplace - Amazon,Furniture,Standing Desk,11,449.29,4942.19,0,0,4942.19,9.61,0.05,247.11,5198.91,Credit Card,Returned,J. Rivera,5,TRUE
ORD-105944,18-Dec-24,12/18/2024,CUST-4027,James Taylor,Europe,Italy,Phone Order,Books,Children's Storybook,5,407.19,2035.95,0.15,305.39,1730.56,32.43,0.05,86.53,1849.52,PayPal,Delivered,K. Tanaka,2,TRUE
ORD-110597,4-May-23,5/4/2023,CUST-4413,Lucas Smith,North America,USA,Mobile App,Office Supplies,Stapler,6,467.61,2805.66,0.1,280.57,2525.09,34.82,0.2,505.02,3064.93,PayPal,Delivered,A. Chen,4,FALSE
ORD-105787,24-Sep-25,9/24/2025,CUST-2952,Noah Perez,Europe,Italy,Marketplace - Amazon,Electronics,Laptop Stand,6,586.52,3519.12,0.1,351.91,3167.21,5.4,0.2,633.44,3806.05,Gift Card,Cancelled,L. Novak,5,FALSE
ORD-106137,22-Jan-24,1/22/2024,CUST-3870,Barbara Andersson,Europe,Germany,Mobile App,Electronics,Power Bank 20000mAh,10,423.96,4239.6,0,0,4239.6,32.55,0.05,211.98,4484.13,Cash on Delivery,Returned,N/A,3,TRUE
ORD-106221,29-Aug-24,8/29/2024,CUST-1669,Yuki Andersson,Asia,Singapore,Marketplace - eBay,Furniture,Desk Lamp,2,329.57,659.14,0.1,65.91,593.23,0.67,0.05,29.66,623.56,PayPal,Delivered,A. Chen,3,FALSE
ORD-112420,24-Mar-23,3/24/2023,CUST-1449,Li Muller,Europe,UK,Website,Furniture,Filing Cabinet,7,169.11,1183.77,0.25,295.94,887.83,0.76,0,0,888.59,Cash on Delivery,Cancelled,L. Novak,0,TRUE
ORD-110962,31-Dec-25,12/31/2025,CUST-4299,Olivia Van Dijk,Asia,Singapore,Marketplace - Amazon,Sports & Outdoors,Resistance Bands,5,305.02,1525.1,0.1,152.51,1372.59,7.41,0.1,137.26,1517.26,Debit Card,Cancelled,T. Andersson,4,FALSE
ORD-109839,8-Jan-24,1/8/2024,CUST-1830,Priya Thomas,Oceania,New Zealand,Mobile App,Sports & Outdoors,Resistance Bands,6,177.06,1062.36,0.05,53.12,1009.24,27.21,0.085,85.79,1122.24,Bank Transfer,Delivered,T. Andersson,4,TRUE
ORD-110391,31-Dec-23,12/31/2023,CUST-2290,Noah Dubois,Europe,Italy,Marketplace - Amazon,Electronics,Wireless Mouse,3,823.78,2471.34,0.2,494.27,1977.07,1.37,0,0,1978.44,Credit Card,Processing,S. Patel,4,FALSE
ORD-107310,9-Sep-25,9/9/2025,CUST-4062,Noah Nguyen,Asia,China,Retail Store,Sports & Outdoors,Yoga Mat,1,293.95,293.95,0,0,293.95,4.61,0.2,58.79,357.35,Gift Card,Delivered,J. Rivera,5,FALSE
ORD-114921,13-Feb-25,2/13/2025,CUST-4228,Li Andersson,Asia,Singapore,Mobile App,Sports & Outdoors,Resistance Bands,5,768.97,3844.85,0.1,384.49,3460.36,3.53,0.05,173.02,3636.91,Gift Card,Delivered,J. Rivera,4,TRUE
ORD-104003,14-Jan-24,1/14/2024,CUST-2195,Mary Andersson,South America,Brazil,Website,Office Supplies,Stapler,3,655.57,1966.71,0.15,295.01,1671.7,7.34,0,0,1679.04,Gift Card,Processing,J. Rivera,1,FALSE
ORD-107203,6-Nov-24,11/6/2024,CUST-2504,John Brown,Europe,France,Phone Order,Furniture,Standing Desk,6,381.62,2289.72,0.1,228.97,2060.75,9.02,0.07,144.25,2214.02,Gift Card,Shipped,K. Tanaka,5,TRUE
ORD-107397,6-Mar-25,3/6/2025,CUST-1859,Sophia Garcia,Africa,Nigeria,Mobile App,Office Supplies,File Folders,3,323.89,971.67,0.1,97.17,874.5,7.33,0.085,74.33,956.16,Debit Card,Delivered,S. Patel,3,FALSE
ORD-106876,28-Aug-24,8/28/2024,CUST-3143,Olivia Brown,Africa,Egypt,Marketplace - Amazon,Furniture,Ergonomic Office Chair,9,756.3,6806.7,0.2,1361.34,5445.36,24.25,0.085,462.86,5932.47,Cash on Delivery,Delivered,N/A,4,FALSE
ORD-104313,18-Apr-23,4/18/2023,CUST-3172,Mia Okafor,North America,USA,Marketplace - Amazon,Sports & Outdoors,Camping Tent,8,429.29,3434.32,0,0,3434.32,7.85,0.19,652.52,4094.69,Bank Transfer,Cancelled,R. Silva,3,FALSE
ORD-111921,14-Feb-25,2/14/2025,CUST-1647,Wei Lee,Oceania,New Zealand,Marketplace - Amazon,Toys & Games,Remote Control Car,2,787.18,1574.36,0.25,393.59,1180.77,24.38,0.2,236.15,1441.3,Bank Transfer,Delivered,K. Tanaka,2,TRUE
ORD-105932,14-Jul-25,7/14/2025,CUST-1639,Carlos Davis,North America,USA,Phone Order,Office Supplies,Ballpoint Pens (12pk),4,715.21,2860.84,0,0,2860.84,0.91,0,0,2861.75,Gift Card,Delivered,N/A,4,TRUE
ORD-109790,12-Sep-24,9/12/2024,CUST-2760,William Miller,Africa,Egypt,Marketplace - eBay,Electronics,Wireless Mouse,9,630.87,5677.83,0.2,1135.57,4542.26,28.46,0.19,863.03,5433.75,PayPal,Shipped,A. Chen,3,FALSE
ORD-105437,17-May-24,5/17/2024,CUST-3507,Robert Kumar,North America,Canada,Phone Order,Furniture,Monitor Arm,11,720.25,7922.75,0.25,1980.69,5942.06,1.71,0.2,1188.41,7132.18,PayPal,Delivered,N/A,2,TRUE
ORD-101666,13-Apr-23,4/13/2023,CUST-3148,Olivia Lee,Africa,South Africa,Phone Order,Toys & Games,Action Figure,2,486.45,972.9,0.05,48.65,924.25,1.34,0.2,184.85,1110.44,Bank Transfer,Delivered,S. Patel,4,TRUE
ORD-110405,18-Apr-25,4/18/2025,CUST-1843,Linda Rossi,Europe,Italy,Marketplace - eBay,Books,Business Strategy Book,9,841.6,7574.4,0.05,378.72,7195.68,22.16,0.2,1439.14,8656.98,Gift Card,Returned,M. Okafor,5,TRUE
ORD-100458,26-Jan-23,1/26/2023,CUST-1516,Olivia Rodriguez,Oceania,Australia,Website,Home & Kitchen,Non-Stick Pan Set,6,381.79,2290.74,0.25,572.68,1718.06,6.51,0.05,85.9,1810.47,Credit Card,Delivered,R. Silva,4,FALSE
ORD-100489,11-Jan-24,1/11/2024,CUST-1286,Richard Johnson,Oceania,Australia,Retail Store,Office Supplies,File Folders,11,892.84,9821.24,0.05,491.06,9330.18,4.39,0.05,466.51,9801.08,Gift Card,Processing,S. Patel,2,TRUE
ORD-109285,2-Apr-24,4/2/2024,CUST-3094,Joseph Taylor,Africa,Nigeria,Marketplace - Amazon,Electronics,Power Bank 20000mAh,9,372.77,3354.93,0.25,838.73,2516.2,8.65,0.085,213.88,2738.73,Debit Card,Delivered,K. Tanaka,5,TRUE
ORD-105313,5-Aug-23,8/5/2023,CUST-3608,Mohammed Jackson,Africa,Egypt,Website,Sports & Outdoors,Yoga Mat,5,225.03,1125.15,0,0,1125.15,4.96,0.1,112.52,1242.63,Bank Transfer,Cancelled,J. Rivera,5,TRUE
ORD-109980,3-Dec-24,12/3/2024,CUST-1505,Olivia Rossi,Asia,Singapore,Phone Order,Electronics,Wireless Mouse,4,178.91,715.64,0.05,35.78,679.86,2.54,0.2,135.97,818.37,Cash on Delivery,Shipped,J. Rivera,1,TRUE
ORD-110212,2-Apr-25,4/2/2025,CUST-1928,Jennifer Thomas,Europe,UK,Phone Order,Books,Children's Storybook,5,552.37,2761.85,0,0,2761.85,29.28,0,0,2791.13,Credit Card,Delivered,S. Patel,4,FALSE
ORD-107959,20-Jun-25,6/20/2025,CUST-1145,Charles Kim,Asia,China,Website,Home & Kitchen,Non-Stick Pan Set,5,105.84,529.2,0.05,26.46,502.74,23.1,0.2,100.55,626.39,Cash on Delivery,Shipped,N/A,4,TRUE
ORD-101657,14-Jan-25,1/14/2025,CUST-4915,Joseph Kim,Africa,South Africa,Phone Order,Home & Kitchen,Electric Kettle,10,363.21,3632.1,0,0,3632.1,9.7,0.2,726.42,4368.22,Debit Card,Processing,M. Okafor,4,TRUE
ORD-100397,23-Oct-23,10/23/2023,CUST-2672,Thomas Andersson,Europe,France,Retail Store,Clothing,Winter Jacket,10,55.04,550.4,0.15,82.56,467.84,24.49,0,0,492.33,PayPal,Delivered,S. Patel,3,TRUE
ORD-108064,4-Mar-23,3/4/2023,CUST-3921,Jessica Muller,North America,Canada,Retail Store,Office Supplies,Ballpoint Pens (12pk),1,35.65,35.65,0,0,35.65,12.48,0.19,6.77,54.9,Credit Card,Cancelled,L. Novak,4,FALSE
ORD-103643,30-Sep-23,9/30/2023,CUST-4875,Barbara Jackson,Asia,South Korea,Marketplace - eBay,Home & Kitchen,Electric Kettle,4,485.42,1941.68,0.2,388.34,1553.34,27.58,0.1,155.33,1736.25,PayPal,Delivered,R. Silva,3,FALSE
ORD-102494,1-Nov-24,11/1/2024,CUST-1072,Sophia Garcia,South America,Chile,Retail Store,Office Supplies,Whiteboard Markers,9,168.34,1515.06,0.1,151.51,1363.55,26.33,0.085,115.9,1505.78,PayPal,Shipped,A. Chen,2,FALSE
ORD-107593,14-Apr-23,4/14/2023,CUST-3104,Mateus Andersson,North America,Canada,Website,Electronics,Noise Cancelling Headphones,3,510.87,1532.61,0.1,153.26,1379.35,14.92,0,0,1394.27,Gift Card,Delivered,M. Okafor,0,TRUE
ORD-104837,9-Feb-24,2/9/2024,CUST-2127,Olivia Moore,Europe,Netherlands,Phone Order,Electronics,Power Bank 20000mAh,5,765.06,3825.3,0.15,573.79,3251.51,6.57,0.2,650.3,3908.38,Cash on Delivery,Delivered,J. Rivera,5,FALSE
ORD-103709,5-Dec-23,12/5/2023,CUST-1520,Jessica Garcia,Asia,India,Mobile App,Office Supplies,Sticky Notes,4,790.86,3163.44,0,0,3163.44,25.24,0.2,632.69,3821.37,Credit Card,Delivered,M. Okafor,4,FALSE
ORD-102929,18-Feb-25,2/18/2025,CUST-3496,Sarah Garcia,Europe,Germany,Marketplace - Amazon,Sports & Outdoors,Resistance Bands,9,70.6,635.4,0.15,95.31,540.09,19.09,0.19,102.62,661.8,Bank Transfer,Delivered,A. Chen,5,TRUE
ORD-106798,21-Feb-23,2/21/2023,CUST-3710,Michael Anderson,Africa,South Africa,Marketplace - eBay,Toys & Games,Action Figure,5,145.6,728,0,0,728,27.93,0.19,138.32,894.25,Gift Card,Delivered,L. Novak,5,FALSE
ORD-106494,23-Aug-23,8/23/2023,CUST-1454,Mohammed Andersson,Africa,Nigeria,Marketplace - Amazon,Electronics,USB-C Hub,8,57.9,463.2,0.05,23.16,440.04,1.86,0.07,30.8,472.7,PayPal,Shipped,L. Novak,0,FALSE
ORD-103048,13-Jul-25,7/13/2025,CUST-2047,William Miller,Europe,UK,Website,Clothing,Denim Jeans,2,239.25,478.5,0.1,47.85,430.65,26.92,0.05,21.53,479.1,Cash on Delivery,Delivered,N/A,5,TRUE
ORD-103354,11-Aug-23,8/11/2023,CUST-4332,Karen Garcia,South America,Argentina,Website,Home & Kitchen,Coffee Maker,9,730.35,6573.15,0,0,6573.15,3.41,0.07,460.12,7036.68,Cash on Delivery,Delivered,M. Okafor,3,FALSE
ORD-110527,31-Aug-23,8/31/2023,CUST-2913,Karen Martin,South America,Chile,Phone Order,Toys & Games,Puzzle 1000pc,7,282.44,1977.08,0,0,1977.08,19.36,0.05,98.85,2095.29,Credit Card,Shipped,N/A,4,FALSE
ORD-106672,30-Apr-23,4/30/2023,CUST-3525,Raj Moore,Europe,Germany,Retail Store,Clothing,Cotton T-Shirt,10,807.02,8070.2,0.15,1210.53,6859.67,20.68,0.05,342.98,7223.33,Bank Transfer,Shipped,L. Novak,2,FALSE
ORD-109062,16-Jul-23,7/16/2023,CUST-4960,Richard Taylor,South America,Brazil,Marketplace - eBay,Furniture,Ergonomic Office Chair,5,494.05,2470.25,0.2,494.05,1976.2,22.57,0.07,138.33,2137.1,Bank Transfer,Shipped,R. Silva,1,FALSE
ORD-105695,9-Aug-23,8/9/2023,CUST-1025,Carlos Thomas,South America,Brazil,Marketplace - Amazon,Furniture,Standing Desk,12,890.7,10688.4,0,0,10688.4,32.19,0.07,748.19,11468.78,Cash on Delivery,Delivered,J. Rivera,3,FALSE
ORD-108569,14-Apr-25,4/14/2025,CUST-4960,Barbara Kim,Oceania,Australia,Marketplace - eBay,Office Supplies,Desk Organizer,2,594.64,1189.28,0,0,1189.28,30.27,0.2,237.86,1457.41,PayPal,Delivered,R. Silva,2,TRUE
ORD-104048,6-Oct-23,10/6/2023,CUST-3370,Mia Jackson,Africa,Egypt,Website,Furniture,Filing Cabinet,10,176.77,1767.7,0.05,88.39,1679.31,6.1,0.07,117.55,1802.96,Gift Card,Delivered,M. Okafor,5,TRUE
ORD-110255,13-Dec-23,12/13/2023,CUST-1163,Raj Rodriguez,South America,Chile,Marketplace - Amazon,Sports & Outdoors,Yoga Mat,11,282.12,3103.32,0,0,3103.32,18.15,0.1,310.33,3431.8,PayPal,Processing,R. Silva,4,FALSE
ORD-101778,11-Apr-24,4/11/2024,CUST-1994,Li Van Dijk,Asia,Japan,Marketplace - eBay,Sports & Outdoors,Camping Tent,7,160.26,1121.82,0,0,1121.82,30.06,0.2,224.36,1376.24,Bank Transfer,Shipped,J. Rivera,0,FALSE
ORD-110653,16-Jul-25,7/16/2025,CUST-2855,Mohammed Nguyen,Europe,France,Marketplace - eBay,Electronics,Laptop Stand,7,861.68,6031.76,0,0,6031.76,9.78,0.1,603.18,6644.72,Credit Card,Processing,J. Rivera,4,TRUE
ORD-107892,9-May-24,5/9/2024,CUST-4386,Emma Davis,North America,USA,Marketplace - Amazon,Furniture,Standing Desk,4,626.5,2506,0.05,125.3,2380.7,4.13,0,0,2384.83,Debit Card,Returned,K. Tanaka,4,TRUE
ORD-109321,13-Sep-24,9/13/2024,CUST-2989,Charles Lee,Oceania,Australia,Retail Store,Clothing,Denim Jeans,1,535.87,535.87,0.1,53.59,482.28,1.45,0.05,24.11,507.84,PayPal,Processing,L. Novak,5,TRUE
ORD-100081,13-Jul-23,7/13/2023,CUST-3964,Ava Andersson,Oceania,New Zealand,Phone Order,Clothing,Running Shoes,3,303.35,910.05,0,0,910.05,32.09,0.07,63.7,1005.84,Cash on Delivery,Shipped,M. Okafor,0,FALSE
ORD-112890,11-Apr-23,4/11/2023,CUST-2999,Richard Miller,Asia,China,Mobile App,Sports & Outdoors,Camping Tent,3,477.12,1431.36,0.05,71.57,1359.79,25.85,0.07,95.19,1480.83,PayPal,Shipped,R. Silva,0,FALSE
ORD-100977,18-Feb-24,2/18/2024,CUST-3643,Jennifer Dubois,Asia,Japan,Mobile App,Home & Kitchen,Blender,10,770.38,7703.8,0.15,1155.57,6548.23,3.83,0,0,6552.06,PayPal,Returned,A. Chen,0,TRUE
ORD-104097,13-Feb-23,2/13/2023,CUST-1580,David Andersson,South America,Chile,Website,Office Supplies,Desk Organizer,11,684.96,7534.56,0.25,1883.64,5650.92,28.61,0.19,1073.67,6753.2,Cash on Delivery,Delivered,S. Patel,0,TRUE
ORD-108693,31-Oct-24,10/31/2024,CUST-1226,Mohammed Brown,South America,Brazil,Marketplace - eBay,Books,Fiction Novel,5,417.53,2087.65,0.15,313.15,1774.5,13.55,0.085,150.83,1938.88,Credit Card,Delivered,A. Chen,5,TRUE
ORD-107889,23-Jan-25,1/23/2025,CUST-3442,Mateus Garcia,Africa,South Africa,Marketplace - Amazon,Sports & Outdoors,Resistance Bands,4,199.9,799.6,0.25,199.9,599.7,16.8,0,0,616.5,Bank Transfer,Delivered,K. Tanaka,4,TRUE
ORD-101158,17-Jan-23,1/17/2023,CUST-4248,Mary Rodriguez,Europe,France,Marketplace - Amazon,Clothing,Winter Jacket,8,280.03,2240.24,0.2,448.05,1792.19,10.63,0.07,125.45,1928.27,Cash on Delivery,Delivered,S. Patel,5,FALSE
ORD-106341,30-Aug-23,8/30/2023,CUST-4991,Olivia Williams,Asia,South Korea,Marketplace - eBay,Toys & Games,Board Game Classic,12,231.04,2772.48,0.15,415.87,2356.61,26.33,0.1,235.66,2618.6,Gift Card,Shipped,K. Tanaka,4,TRUE
ORD-110857,21-Mar-25,3/21/2025,CUST-3213,Mary Perez,Africa,Egypt,Marketplace - Amazon,Clothing,Cotton T-Shirt,3,618.27,1854.81,0.25,463.7,1391.11,23.08,0,0,1414.19,Bank Transfer,Shipped,K. Tanaka,5,TRUE
ORD-104576,8-Apr-25,4/8/2025,CUST-3985,Liam Costa,North America,USA,Marketplace - Amazon,Clothing,Running Shoes,11,374.19,4116.09,0,0,4116.09,24.6,0.07,288.13,4428.82,Gift Card,Delivered,J. Rivera,4,TRUE
ORD-112448,2-Nov-24,11/2/2024,CUST-1444,Wei Wilson,Europe,France,Mobile App,Furniture,Desk Lamp,6,209.09,1254.54,0.05,62.73,1191.81,3.19,0.085,101.3,1296.3,Cash on Delivery,Cancelled,A. Chen,4,FALSE
ORD-107843,2-May-23,5/2/2023,CUST-2299,William Silva,Oceania,Australia,Retail Store,Furniture,Bookshelf,3,208.96,626.88,0.2,125.38,501.5,33.06,0.2,100.3,634.86,Bank Transfer,Delivered,J. Rivera,4,FALSE
ORD-105326,27-May-24,5/27/2024,CUST-3455,Ana Silva,Africa,Nigeria,Website,Toys & Games,Building Blocks Set,5,520.35,2601.75,0.15,390.26,2211.49,9.09,0.1,221.15,2441.73,Credit Card,Processing,N/A,0,FALSE
ORD-111313,15-Jun-24,6/15/2024,CUST-3219,Elizabeth Jackson,Asia,Japan,Mobile App,Furniture,Standing Desk,2,560.64,1121.28,0.1,112.13,1009.15,30.55,0,0,1039.7,Cash on Delivery,Returned,J. Rivera,5,FALSE
ORD-106731,4-Jun-23,6/4/2023,CUST-1153,Wei Kumar,Oceania,New Zealand,Marketplace - Amazon,Sports & Outdoors,Water Bottle Insulated,6,285.29,1711.74,0,0,1711.74,3.15,0.085,145.5,1860.39,Bank Transfer,Delivered,L. Novak,5,FALSE
ORD-107372,8-Feb-23,2/8/2023,CUST-3481,Wei Brown,Oceania,Australia,Website,Clothing,Wool Socks (3pk),6,36.24,217.44,0.1,21.74,195.7,6.03,0.1,19.57,221.3,Bank Transfer,Delivered,K. Tanaka,5,TRUE
ORD-109038,22-Apr-25,4/22/2025,CUST-3314,Li Smith,Europe,Spain,Marketplace - Amazon,Clothing,Baseball Cap,6,805.5,4833,0.15,724.95,4108.05,33.39,0,0,4141.44,Debit Card,Delivered,M. Okafor,5,FALSE
ORD-111967,29-Apr-23,4/29/2023,CUST-1488,Priya Okafor,Africa,Egypt,Website,Furniture,Desk Lamp,11,822.48,9047.28,0,0,9047.28,14.8,0.085,769.02,9831.1,Debit Card,Delivered,N/A,0,FALSE
ORD-103499,30-Apr-25,4/30/2025,CUST-2728,Ana Silva,Africa,Egypt,Retail Store,Office Supplies,Desk Organizer,3,154.54,463.62,0,0,463.62,33.58,0.2,92.72,589.92,Credit Card,Delivered,A. Chen,0,TRUE
ORD-107896,24-Mar-23,3/24/2023,CUST-3200,Jennifer Silva,South America,Chile,Retail Store,Furniture,Ergonomic Office Chair,12,379.83,4557.96,0,0,4557.96,5.04,0.1,455.8,5018.8,Credit Card,Cancelled,M. Okafor,4,TRUE
ORD-108615,26-Jul-24,7/26/2024,CUST-4107,Priya Silva,Africa,Nigeria,Website,Clothing,Cotton T-Shirt,3,145.41,436.23,0,0,436.23,14.37,0.1,43.62,494.22,Bank Transfer,Cancelled,L. Novak,2,FALSE
ORD-104351,30-Dec-25,12/30/2025,CUST-1610,Patricia Anderson,Asia,South Korea,Marketplace - eBay,Toys & Games,Puzzle 1000pc,1,113.35,113.35,0,0,113.35,13.42,0,0,126.77,Debit Card,Delivered,R. Silva,5,FALSE
ORD-107156,29-Aug-23,8/29/2023,CUST-1575,Thomas Martin,Oceania,Australia,Website,Toys & Games,Puzzle 1000pc,11,750.84,8259.24,0.1,825.92,7433.32,5.91,0.19,1412.33,8851.56,PayPal,Processing,S. Patel,3,TRUE
ORD-107128,30-Jul-25,7/30/2025,CUST-1482,Lucas Andersson,Africa,South Africa,Mobile App,Furniture,Desk Lamp,4,718.9,2875.6,0.15,431.34,2444.26,3.94,0.1,244.43,2692.63,Cash on Delivery,Delivered,K. Tanaka,4,TRUE
ORD-113911,10-May-23,5/10/2023,CUST-3193,Fatima Costa,South America,Brazil,Website,Electronics,Webcam HD,12,20.07,240.84,0.1,24.08,216.76,5.97,0.085,18.42,241.15,PayPal,Cancelled,T. Andersson,5,FALSE
ORD-111340,28-Jun-25,6/28/2025,CUST-1467,Lucas Anderson,Europe,UK,Phone Order,Clothing,Running Shoes,5,369.09,1845.45,0.15,276.82,1568.63,13.43,0.05,78.43,1660.49,Credit Card,Processing,N/A,0,TRUE
ORD-102317,7-Jul-24,7/7/2024,CUST-2443,Richard Martinez,Europe,Spain,Mobile App,Office Supplies,Desk Organizer,3,296.36,889.08,0.15,133.36,755.72,13.49,0.1,75.57,844.78,Debit Card,Processing,R. Silva,1,TRUE
ORD-109454,15-Aug-23,8/15/2023,CUST-1954,Charles Van Dijk,Oceania,New Zealand,Mobile App,Office Supplies,Ballpoint Pens (12pk),3,565.42,1696.26,0,0,1696.26,12.82,0.07,118.74,1827.82,Gift Card,Shipped,M. Okafor,4,TRUE
ORD-101336,19-Oct-24,10/19/2024,CUST-4672,Raj Johnson,Asia,Japan,Website,Sports & Outdoors,Resistance Bands,8,294.62,2356.96,0,0,2356.96,7.06,0.05,117.85,2481.87,Credit Card,Delivered,R. Silva,3,TRUE
ORD-111201,9-May-24,5/9/2024,CUST-1145,Yuki Johnson,Europe,UK,Marketplace - eBay,Home & Kitchen,Non-Stick Pan Set,8,572.15,4577.2,0,0,4577.2,21.85,0.1,457.72,5056.77,PayPal,Delivered,R. Silva,0,TRUE
ORD-100024,12-Jun-25,6/12/2025,CUST-2766,John Kim,Africa,Egypt,Marketplace - Amazon,Home & Kitchen,Electric Kettle,6,562.71,3376.26,0,0,3376.26,25.19,0.07,236.34,3637.79,Gift Card,Shipped,T. Andersson,5,FALSE
ORD-112616,27-Sep-25,9/27/2025,CUST-2200,William Smith,Oceania,New Zealand,Marketplace - eBay,Toys & Games,Action Figure,4,537.89,2151.56,0.05,107.58,2043.98,24,0.085,173.74,2241.72,Gift Card,Returned,S. Patel,2,FALSE
ORD-105482,26-May-23,5/26/2023,CUST-1453,William Martinez,Oceania,New Zealand,Retail Store,Toys & Games,Board Game Classic,1,354.18,354.18,0,0,354.18,20.95,0.05,17.71,392.84,Bank Transfer,Cancelled,T. Andersson,3,TRUE
ORD-105151,9-Nov-25,11/9/2025,CUST-3020,Mohammed Kim,Africa,Egypt,Phone Order,Clothing,Running Shoes,11,291.55,3207.05,0,0,3207.05,22.04,0.085,272.6,3501.69,PayPal,Processing,N/A,0,TRUE
ORD-109914,8-Sep-24,9/8/2024,CUST-4489,Li Kim,Africa,Nigeria,Marketplace - Amazon,Sports & Outdoors,Resistance Bands,4,730.12,2920.48,0,0,2920.48,10.73,0,0,2931.21,Bank Transfer,Delivered,R. Silva,5,FALSE
ORD-102993,25-Jul-23,7/25/2023,CUST-1583,Elizabeth Garcia,South America,Argentina,Phone Order,Toys & Games,Board Game Classic,3,629.37,1888.11,0.1,188.81,1699.3,30.46,0.085,144.44,1874.2,Cash on Delivery,Delivered,T. Andersson,2,TRUE
ORD-101639,24-Aug-23,8/24/2023,CUST-3219,Lucas Martin,North America,USA,Mobile App,Home & Kitchen,Coffee Maker,1,426.54,426.54,0,0,426.54,11.35,0.19,81.04,518.93,Credit Card,Delivered,L. Novak,4,TRUE
